timestamp,elapsed_s,fps,cpu_pct,system_cpu_pct,rss_mb,mem_available_mb,mem_used_pct,cpu_temp_c,throttled_hex,frames,grab_fails,motion_skips,aruco_calls,aruco_avg_ms,aruco_min_ms,aruco_max_ms,yolo_calls,yolo_avg_ms,yolo_min_ms,yolo_max_ms
2026-08-28 08:51:02,5.0,14.4,225.1,60.3,131.9,1353,26.7,59.4,0x50005,72,0,0,24,18.6,7.0,31.1,12,207.5,148.1,230.5
2026-08-28 08:51:07,5.1,14.1,229.2,61.3,131.9,1353,26.8,59.4,0x50005,72,0,0,24,18.2,7.0,22.2,12,217.9,193.8,248.4
2026-08-28 08:51:12,5.1,14.2,231.4,62.7,131.9,1355,26.7,60.4,0x50005,72,0,0,24,18.3,6.9,21.6,12,221.1,173.2,246.9
2026-08-28 08:51:17,5.1,14.2,229.4,62.2,131.9,1357,26.5,59.4,0x50005,72,0,0,24,18.1,7.2,27.1,12,212.8,136.0,241.3
2026-08-28 08:51:22,5.0,14.3,221.1,60.4,131.9,1356,26.6,58.9,0x50005,72,0,0,24,18.1,6.9,24.6,12,209.2,92.8,243.3
2026-08-28 08:51:27,5.1,14.3,219.8,59.2,131.9,1355,26.7,58.9,0x50005,72,0,0,24,17.5,7.0,20.4,12,205.5,139.2,238.1
2026-08-28 08:51:32,5.1,14.2,223.8,60.2,131.9,1356,26.6,59.4,0x50005,72,0,0,24,18.4,7.1,26.8,12,211.0,156.2,249.1
2026-08-28 08:51:37,5.0,14.3,215.1,58.4,131.9,1352,26.8,59.9,0x50005,72,0,0,24,17.2,6.9,26.9,12,202.8,94.9,238.0
2026-08-28 08:51:43,5.1,14.2,220.9,59.0,131.9,1356,26.6,60.9,0x50005,72,0,0,24,18.4,5.9,27.3,12,201.7,108.8,237.8
2026-08-28 08:51:48,5.0,14.3,223.4,60.8,131.9,1351,26.9,59.4,0x50005,72,0,0,24,18.2,6.7,32.0,12,209.6,122.7,243.6
2026-08-28 08:51:53,5.0,14.3,219.8,58.7,131.9,1352,26.8,60.4,0x50005,72,0,0,24,16.5,6.8,20.8,12,204.9,142.3,227.4
2026-08-28 08:51:58,5.1,14.1,228.5,61.4,131.9,1354,26.7,59.9,0x50005,72,0,0,24,19.2,7.0,33.6,12,215.0,155.5,239.8
2026-08-28 08:52:03,5.1,14.2,230.8,62.5,131.9,1354,26.7,59.4,0x50005,72,0,0,24,18.1,7.0,25.9,12,221.3,169.8,252.4
2026-08-28 08:52:08,5.1,14.2,220.5,59.9,131.9,1355,26.7,58.9,0x50005,72,0,0,24,16.5,6.8,19.8,12,209.8,135.9,245.8
2026-08-28 08:52:13,5.1,14.1,224.5,60.7,131.9,1357,26.6,59.9,0x50005,72,0,0,24,17.5,7.2,23.5,12,212.3,163.7,244.2
2026-08-28 08:52:18,5.0,14.9,224.0,60.0,131.9,1359,26.4,58.9,0x50005,75,0,0,25,18.3,6.9,26.1,12,206.7,87.9,247.4
2026-08-28 08:52:23,5.1,13.6,217.9,58.9,131.9,1356,26.6,59.9,0x50005,69,0,0,23,17.6,6.9,26.4,12,207.7,98.4,231.6
2026-08-28 08:52:28,5.0,14.9,221.0,59.0,131.9,1357,26.6,59.9,0x50005,75,0,0,25,16.9,6.8,21.0,12,204.2,143.5,227.5
2026-08-28 08:52:33,5.1,13.6,221.9,59.9,131.9,1358,26.5,59.4,0x50005,69,0,0,23,18.5,6.9,25.8,12,210.1,152.2,232.5
2026-08-28 08:52:38,5.0,14.9,214.7,57.0,131.9,1357,26.6,60.4,0x50005,75,0,0,25,15.8,6.8,26.0,12,196.4,88.5,236.1
2026-08-28 08:52:43,5.1,13.6,227.9,62.8,131.9,1352,26.8,58.9,0x50005,69,0,0,23,18.2,7.1,26.6,12,216.8,172.0,257.0
2026-08-28 08:52:48,5.1,14.2,227.3,61.2,131.9,1352,26.8,59.9,0x50005,72,0,0,24,18.7,4.3,27.6,12,214.2,158.2,242.8
2026-08-28 08:52:53,5.1,14.2,216.3,57.9,131.9,1356,26.6,59.4,0x50005,72,0,0,24,18.0,6.8,23.1,12,199.9,97.5,236.5
2026-08-28 08:52:58,5.1,14.2,222.1,59.9,131.9,1352,26.8,58.9,0x50005,72,0,0,24,17.6,6.7,28.0,12,209.6,174.2,236.3
2026-08-28 08:53:04,5.1,14.2,229.1,61.7,131.9,1353,26.8,59.4,0x50005,72,0,0,24,17.9,7.0,26.4,12,219.2,185.9,239.1
2026-08-28 08:53:09,5.1,14.1,225.4,60.9,131.9,1354,26.7,59.4,0x50005,72,0,0,24,17.4,6.7,26.6,12,217.2,172.2,267.5
2026-08-28 08:53:14,5.1,14.2,228.9,62.3,131.9,1356,26.6,60.9,0x50005,72,0,0,24,17.5,6.8,28.1,12,218.3,163.7,237.7
2026-08-28 08:53:19,5.1,14.2,215.9,58.2,131.9,1353,26.7,59.4,0x50005,72,0,0,24,17.4,6.9,26.2,12,205.2,98.3,236.2
2026-08-28 08:53:24,5.0,14.3,229.4,61.4,131.9,1353,26.8,59.4,0x50000,72,0,0,24,18.6,6.9,27.5,12,211.3,184.0,231.4
2026-08-28 08:53:29,5.1,14.2,226.1,61.2,131.9,1351,26.9,59.4,0x50005,72,0,0,24,19.0,9.4,33.5,12,210.5,130.8,233.4
2026-08-28 08:53:34,5.0,14.3,229.8,62.4,131.9,1356,26.6,59.9,0x50005,72,0,0,24,18.3,5.9,28.0,12,215.3,149.4,243.3
2026-08-28 08:53:39,5.1,14.0,217.0,59.7,131.9,1355,26.7,59.4,0x50005,72,0,0,24,17.5,4.3,21.4,12,207.7,90.8,243.6
2026-08-28 08:53:44,5.1,14.8,225.7,60.6,131.9,1356,26.6,59.4,0x50005,75,0,0,25,18.0,6.8,29.5,12,210.4,102.6,254.8
2026-08-28 08:53:49,5.1,13.6,220.0,58.7,131.9,1354,26.7,59.4,0x50005,69,0,0,23,18.7,6.9,31.5,12,207.0,106.2,231.9
2026-08-28 08:53:54,5.0,14.9,220.2,59.2,131.9,1355,26.7,58.9,0x50005,75,0,0,25,17.2,7.0,22.7,12,202.0,118.0,239.1
2026-08-28 08:53:59,5.1,13.6,230.8,62.7,131.9,1357,26.5,59.4,0x50005,69,0,0,23,18.2,9.4,21.4,12,222.4,172.6,243.2
2026-08-28 08:54:04,5.1,14.2,217.5,59.2,131.9,1357,26.5,59.9,0x50005,72,0,0,24,18.0,7.0,26.1,12,207.2,106.3,258.9
2026-08-28 08:54:09,5.0,14.3,222.6,60.3,131.9,1355,26.6,59.4,0x50005,72,0,0,24,17.6,6.8,26.2,12,210.5,107.1,252.3
2026-08-28 08:54:14,5.1,14.1,223.1,59.4,131.9,1352,26.8,58.4,0x50005,72,0,0,24,18.1,6.9,26.4,12,212.3,125.0,233.4
2026-08-28 08:54:19,5.0,14.3,220.3,59.5,131.9,1355,26.7,59.9,0x50005,72,0,0,24,16.8,6.8,19.9,12,206.7,116.6,238.3
2026-08-28 08:54:25,5.1,14.2,222.2,60.3,131.9,1356,26.6,59.9,0x50005,72,0,0,24,16.9,7.0,20.4,12,212.8,163.9,250.4
2026-08-28 08:54:30,5.1,14.2,218.5,58.8,131.9,1353,26.8,59.9,0x50005,72,0,0,24,18.4,6.7,22.2,12,206.0,88.0,242.4
2026-08-28 08:54:35,5.0,14.3,224.2,61.2,131.9,1356,26.6,59.4,0x50005,72,0,0,24,17.7,4.4,26.9,12,210.4,98.9,230.2
2026-08-28 08:54:40,5.1,14.2,229.2,61.7,131.9,1349,27.0,58.9,0x50005,72,0,0,24,19.8,7.0,27.4,12,213.3,153.2,238.3
2026-08-28 08:54:45,5.0,14.3,220.1,59.2,131.9,1354,26.7,60.4,0x50005,72,0,0,24,18.9,7.0,26.2,12,201.6,128.9,227.7
2026-08-28 08:54:50,5.1,14.2,220.3,59.4,131.9,1352,26.8,59.4,0x50005,72,0,0,24,18.2,6.9,21.2,12,205.4,114.9,237.1
2026-08-28 08:54:55,5.1,14.2,228.0,61.7,131.9,1353,26.8,58.9,0x50005,72,0,0,24,18.5,6.8,26.9,12,214.1,151.2,239.3
2026-08-28 08:55:00,5.0,14.8,223.9,61.4,131.9,1355,26.7,60.4,0x50005,74,0,0,24,17.6,6.8,26.5,12,208.0,99.3,233.9
2026-08-28 08:55:05,5.1,13.8,216.4,59.0,131.9,1350,26.9,58.9,0x50005,70,0,0,24,17.3,7.2,26.2,12,205.8,101.4,263.7
2026-08-28 08:55:10,5.1,14.8,218.9,58.8,131.9,1353,26.8,58.9,0x50005,75,0,0,25,19.0,7.2,30.2,12,200.4,91.1,250.5
2026-08-28 08:55:15,5.1,13.6,226.4,60.8,131.9,1355,26.7,59.9,0x50005,69,0,0,23,19.2,4.1,29.0,12,213.6,123.2,231.5
2026-08-28 08:55:20,5.0,14.3,222.0,60.0,131.9,1357,26.5,58.9,0x50005,72,0,0,24,17.9,5.4,24.9,12,204.9,120.3,232.5
2026-08-28 08:55:25,5.1,14.1,227.5,61.1,131.9,1351,26.9,59.4,0x50005,72,0,0,24,19.3,10.6,26.5,12,212.1,145.0,232.6
2026-08-28 08:55:30,5.1,14.2,217.1,58.5,131.9,1354,26.7,59.9,0x50005,72,0,0,24,17.0,6.9,26.6,12,204.9,87.7,243.8
2026-08-28 08:55:35,5.1,14.2,230.4,61.6,131.9,1358,26.5,59.9,0x50005,72,0,0,24,18.3,7.0,26.6,12,217.4,137.7,247.3
2026-08-28 08:55:40,5.0,14.3,222.3,60.1,131.9,1356,26.6,59.4,0x50005,72,0,0,24,18.0,7.0,26.7,12,209.3,131.6,254.2
2026-08-28 08:55:45,5.1,14.2,220.9,59.6,131.9,1354,26.7,59.9,0x50005,72,0,0,24,18.1,6.9,33.8,12,208.0,126.6,251.3
2026-08-28 08:55:51,5.1,14.2,217.4,58.1,131.9,1353,26.7,59.4,0x50005,72,0,0,24,17.6,6.9,20.9,12,199.1,136.1,223.9
2026-08-28 08:55:56,5.0,14.3,236.1,64.0,131.9,1356,26.6,59.4,0x50005,72,0,0,24,19.1,11.2,26.0,12,219.9,180.7,245.7
2026-08-28 08:56:01,5.1,14.1,214.5,58.4,131.9,1354,26.7,58.9,0x50005,72,0,0,24,16.9,7.0,22.1,12,206.4,97.9,237.3
2026-08-28 08:56:06,5.1,14.2,226.3,60.4,131.9,1353,26.8,58.9,0x50005,72,0,0,24,18.6,7.2,26.8,12,212.7,164.0,235.5
2026-08-28 08:56:11,5.0,14.4,216.2,57.7,131.9,1354,26.7,59.9,0x50005,72,0,0,24,17.2,6.9,25.9,12,199.0,117.4,240.3
2026-08-28 08:56:16,5.1,14.1,223.8,60.8,131.9,1357,26.6,59.9,0x50005,72,0,0,24,15.9,6.8,19.6,12,217.0,143.4,248.7
2026-08-28 08:56:21,5.1,14.2,220.8,59.7,131.9,1352,26.8,59.4,0x50005,72,0,0,24,17.4,4.1,20.5,12,212.5,100.7,257.4
2026-08-28 08:56:26,5.0,14.9,221.6,60.2,131.9,1356,26.6,59.9,0x50005,75,0,0,25,17.8,6.7,21.4,12,205.7,87.9,245.4
2026-08-28 08:56:31,5.1,13.7,223.8,60.5,131.9,1354,26.7,59.4,0x50005,69,0,0,23,16.7,4.2,20.8,12,214.0,122.9,264.3
2026-08-28 08:56:36,5.0,14.3,220.0,59.2,131.9,1351,26.9,58.9,0x50005,72,0,0,24,17.4,7.0,26.3,12,206.7,159.0,232.1
2026-08-28 08:56:41,5.1,14.1,216.7,57.6,131.9,1354,26.7,59.4,0x50005,72,0,0,24,17.2,6.9,26.5,12,206.5,89.1,247.2
2026-08-28 08:56:46,5.0,14.3,221.7,59.3,131.9,1357,26.6,59.9,0x50005,72,0,0,24,17.1,6.9,26.8,12,205.8,164.4,228.0
2026-08-28 08:56:51,5.1,14.1,227.2,61.7,131.9,1356,26.6,60.9,0x50005,72,0,0,24,19.7,11.0,31.1,12,213.4,123.2,234.8
2026-08-28 08:56:56,5.0,14.3,223.7,61.0,131.9,1357,26.5,60.4,0x50005,72,0,0,24,18.9,6.8,28.4,12,209.1,114.7,256.4
2026-08-28 08:57:01,5.1,14.2,219.8,59.2,131.9,1355,26.6,58.9,0x50005,72,0,0,24,18.5,7.2,26.3,12,202.7,99.4,237.4
2026-08-28 08:57:06,5.0,14.3,227.3,61.3,131.9,1358,26.5,58.9,0x50005,72,0,0,24,19.1,7.0,26.9,12,213.0,138.2,247.5
2026-08-28 08:57:11,5.1,14.2,221.7,60.0,131.9,1353,26.8,59.4,0x50005,72,0,0,24,17.1,6.8,26.6,12,208.1,115.9,234.7
2026-08-28 08:57:16,5.1,14.2,226.9,61.2,131.9,1354,26.7,59.4,0x50005,72,0,0,24,19.0,7.7,26.3,12,211.1,154.1,236.0
2026-08-28 08:57:22,5.0,14.3,222.3,61.5,131.9,1355,26.7,59.4,0x50005,72,0,0,24,16.8,4.2,26.0,12,211.7,104.6,249.1
2026-08-28 08:57:27,5.1,14.2,212.0,56.0,131.9,1356,26.6,58.9,0x50005,72,0,0,24,19.0,6.9,27.5,12,194.5,99.7,252.3
2026-08-28 08:57:32,5.1,14.2,226.2,60.9,131.9,1355,26.7,58.9,0x50005,72,0,0,24,18.7,10.6,20.7,12,213.0,159.8,236.1
2026-08-28 08:57:37,5.1,14.3,219.5,58.8,131.9,1355,26.7,60.4,0x50005,72,0,0,24,17.9,6.8,26.5,12,205.2,111.9,241.6
2026-08-28 08:57:42,5.0,14.3,228.0,60.8,131.9,1354,26.7,60.4,0x50005,72,0,0,24,18.7,6.9,27.9,12,212.4,139.9,237.3
2026-08-28 08:57:47,5.1,14.2,220.4,59.4,131.9,1356,26.6,59.4,0x50005,72,0,0,24,16.5,6.8,20.6,12,211.0,113.0,248.9
2026-08-28 08:57:52,5.0,14.9,231.1,62.6,131.9,1355,26.7,59.9,0x50005,75,0,0,25,17.7,4.1,26.3,12,216.1,143.4,243.0
2026-08-28 08:57:57,5.0,13.7,223.4,59.5,131.9,1358,26.5,60.4,0x50005,69,0,0,23,18.5,7.0,26.6,12,208.1,104.9,229.2
2026-08-28 08:58:02,5.0,14.6,223.3,59.4,131.9,1357,26.5,59.9,0x50005,73,0,0,24,17.6,5.2,26.1,12,203.1,144.0,242.1
2026-08-28 08:58:07,5.1,13.9,222.6,59.3,131.9,1353,26.8,60.4,0x50005,71,0,0,24,17.5,4.6,26.0,12,207.2,139.4,241.1
2026-08-28 08:58:12,5.0,14.3,223.8,60.3,131.9,1354,26.7,60.4,0x50005,72,0,0,24,18.2,6.8,26.1,12,206.6,183.4,224.3
2026-08-28 08:58:17,5.2,13.9,231.2,63.4,131.9,1357,26.5,59.4,0x50005,72,0,0,24,19.4,10.7,26.8,12,226.3,197.5,280.9
2026-08-28 08:58:22,5.1,14.2,222.7,59.6,131.9,1356,26.6,60.4,0x50005,72,0,0,24,18.1,6.9,26.7,12,211.6,134.8,238.2
2026-08-28 08:58:27,5.0,14.3,230.7,61.8,131.9,1351,26.9,59.4,0x50005,72,0,0,24,17.7,7.5,23.5,12,215.9,170.5,245.2
2026-08-28 08:58:32,5.1,14.2,218.8,58.6,131.9,1351,26.9,59.9,0x50005,72,0,0,24,18.4,6.9,30.9,12,202.5,124.4,234.2
2026-08-28 08:58:37,5.1,14.2,216.0,58.0,131.9,1354,26.7,59.4,0x50005,72,0,0,24,17.1,6.9,26.0,12,201.2,94.4,234.8
2026-08-28 08:58:43,5.1,14.2,223.5,61.1,131.9,1355,26.7,59.9,0x50005,72,0,0,24,17.6,7.1,26.2,12,211.5,157.1,234.6
2026-08-28 08:58:48,5.0,14.3,232.1,63.1,131.9,1355,26.7,60.9,0x50005,72,0,0,24,18.6,6.7,26.4,12,218.9,188.1,267.5
2026-08-28 08:58:53,5.1,14.2,224.8,60.7,131.9,1351,26.9,59.4,0x50005,72,0,0,24,17.5,6.8,22.1,12,213.4,159.2,230.2
2026-08-28 08:58:58,5.0,14.3,233.9,62.9,131.9,1358,26.5,60.9,0x50005,72,0,0,24,17.5,7.8,25.0,12,221.4,179.4,255.7
2026-08-28 08:59:03,5.1,14.2,209.2,56.0,131.9,1348,27.0,58.9,0x50005,72,0,0,24,16.3,6.8,21.1,12,195.4,95.7,237.5
2026-08-28 08:59:08,5.0,14.3,224.2,60.3,131.9,1353,26.8,60.4,0x50005,72,0,0,24,18.4,6.9,26.0,12,208.3,105.6,232.4
2026-08-28 08:59:13,5.0,14.3,219.5,59.7,131.9,1355,26.7,58.9,0x50005,72,0,0,24,17.2,7.0,21.3,12,204.9,161.9,241.8
2026-08-28 08:59:18,5.0,14.6,219.4,59.5,131.9,1357,26.6,60.4,0x50005,73,0,0,24,17.4,5.8,27.8,12,202.7,109.1,246.6
2026-08-28 08:59:23,5.1,13.9,221.4,59.2,131.9,1357,26.5,59.4,0x50005,71,0,0,24,17.9,6.8,31.1,12,209.8,99.3,252.1
2026-08-28 08:59:28,5.0,14.9,214.6,57.6,131.9,1352,26.8,59.4,0x50005,75,0,0,25,18.0,6.8,26.5,12,198.4,90.2,230.6
2026-08-28 08:59:33,5.1,13.6,216.7,57.9,131.9,1355,26.7,59.4,0x50005,69,0,0,23,17.1,4.1,21.7,12,206.4,124.9,238.2
2026-08-28 08:59:38,5.0,14.8,228.3,62.0,131.9,1351,26.9,59.9,0x50005,74,0,0,24,18.5,6.8,35.8,12,214.6,155.4,239.2
2026-08-28 08:59:43,5.1,13.6,232.8,63.4,131.9,1351,26.9,59.9,0x50005,70,0,0,24,19.0,10.8,27.6,12,225.9,183.4,252.3
2026-08-28 08:59:48,5.0,14.3,223.6,59.5,131.9,1350,26.9,60.4,0x50005,72,0,0,24,16.9,6.8,20.3,12,208.5,141.5,238.8
2026-08-28 08:59:53,5.1,14.2,236.5,63.8,131.9,1356,26.6,59.4,0x50005,72,0,0,24,19.6,7.1,34.1,12,222.1,214.2,241.1
2026-08-28 08:59:58,5.1,14.2,218.9,58.9,131.9,1351,26.9,59.9,0x50005,72,0,0,24,17.4,7.6,25.8,12,205.9,112.7,249.6
2026-08-28 09:00:03,5.0,14.3,217.7,58.9,131.9,1354,26.7,59.9,0x50005,72,0,0,24,17.2,6.9,21.5,12,203.7,100.8,237.8
2026-08-28 09:00:08,5.1,14.2,219.8,59.6,131.9,1357,26.5,58.9,0x50005,72,0,0,24,18.1,6.8,26.5,12,207.5,145.0,245.1
2026-08-28 09:00:14,5.0,14.3,227.5,60.7,131.9,1352,26.8,59.9,0x50005,72,0,0,24,19.3,4.2,28.2,12,206.7,149.6,225.8
2026-08-28 09:00:19,5.1,14.2,213.4,57.0,131.9,1355,26.7,59.4,0x50005,72,0,0,24,17.1,4.9,26.2,12,198.8,105.1,250.3
2026-08-28 09:00:24,5.0,14.4,230.6,62.3,131.9,1352,26.8,58.4,0x50005,72,0,0,24,18.6,7.2,26.1,12,215.0,177.6,234.7
2026-08-28 09:00:29,5.1,14.2,215.8,58.5,131.9,1355,26.7,60.4,0x50005,72,0,0,24,18.2,6.7,26.7,12,203.9,89.0,243.3
2026-08-28 09:00:34,5.1,14.2,220.5,59.6,131.9,1352,26.8,58.9,0x50005,72,0,0,24,17.2,7.0,27.2,12,206.7,122.0,234.9
2026-08-28 09:00:39,5.1,14.2,225.0,60.7,131.9,1355,26.7,59.4,0x50005,72,0,0,24,18.8,6.8,28.9,12,212.1,181.2,243.1
2026-08-28 09:00:44,5.0,14.3,224.3,60.5,131.9,1353,26.8,60.4,0x50000,72,0,0,24,18.4,6.9,29.0,12,212.5,99.2,243.5
2026-08-28 09:00:49,5.1,14.2,220.6,58.3,131.9,1351,26.9,59.4,0x50005,72,0,0,24,18.0,7.0,26.2,12,204.4,117.1,243.1
2026-08-28 09:00:54,5.1,14.2,226.5,61.3,131.9,1357,26.6,59.9,0x50005,72,0,0,24,18.9,4.3,26.9,12,211.7,152.7,230.6
2026-08-28 09:00:59,5.1,14.1,218.2,59.0,131.9,1356,26.6,60.4,0x50005,72,0,0,24,18.1,6.8,26.6,12,206.4,114.5,256.3
2026-08-28 09:01:04,5.0,15.0,224.3,60.5,131.9,1351,26.9,58.9,0x50005,75,0,0,25,17.6,7.0,26.8,12,205.7,141.8,240.4
2026-08-28 09:01:09,5.1,13.6,223.2,59.7,131.9,1354,26.7,58.9,0x50005,69,0,0,23,17.5,5.5,26.0,12,213.4,176.0,238.3
2026-08-28 09:01:14,5.1,14.2,227.9,61.7,131.9,1351,26.9,59.4,0x50005,72,0,0,24,18.1,7.0,31.7,12,218.5,175.1,235.8
2026-08-28 09:01:19,5.0,14.3,233.5,62.5,131.9,1354,26.7,59.9,0x50005,72,0,0,24,19.1,7.1,31.4,12,218.0,198.8,237.2
2026-08-28 09:01:24,5.0,14.3,214.0,58.1,131.9,1352,26.8,59.9,0x50005,72,0,0,24,16.6,6.9,33.8,12,201.1,103.0,232.8
2026-08-28 09:01:29,5.1,14.2,227.5,61.4,131.9,1354,26.7,59.9,0x50005,72,0,0,24,18.1,6.8,26.2,12,212.0,131.5,256.0
2026-08-28 09:01:34,5.1,14.2,226.2,61.2,131.9,1355,26.7,59.4,0x50005,72,0,0,24,18.2,6.8,26.8,12,215.9,159.6,251.4
2026-08-28 09:01:40,5.1,14.2,232.8,62.8,131.9,1350,27.0,60.9,0x50005,72,0,0,24,18.2,6.8,22.9,12,222.8,171.0,249.5
2026-08-28 09:01:45,5.0,14.3,220.5,59.8,131.9,1355,26.6,59.9,0x50005,72,0,0,24,17.3,7.4,27.0,12,206.7,92.8,231.5
2026-08-28 09:01:50,5.0,14.3,231.4,61.5,131.9,1353,26.8,59.9,0x50005,72,0,0,24,19.0,10.6,26.2,12,214.7,139.6,255.7
2026-08-28 09:01:55,5.1,14.2,213.9,57.9,131.9,1359,26.5,60.4,0x50005,72,0,0,24,16.4,7.0,22.8,12,205.1,97.9,239.8
2026-08-28 09:02:00,5.1,14.2,225.2,61.6,131.9,1351,26.9,59.9,0x50005,72,0,0,24,18.0,7.6,26.3,12,213.7,134.0,237.3
2026-08-28 09:02:05,5.1,14.2,216.2,58.2,131.9,1353,26.8,60.4,0x50005,72,0,0,24,17.1,6.9,22.0,12,204.3,113.6,239.2
2026-08-28 09:02:10,5.0,14.3,222.2,59.9,131.9,1352,26.8,59.9,0x50005,72,0,0,24,17.1,7.0,22.4,12,211.9,100.9,257.2
2026-08-28 09:02:15,5.1,14.1,230.3,62.4,131.9,1352,26.8,60.4,0x50005,72,0,0,24,18.2,7.5,20.4,12,220.7,150.1,251.0
2026-08-28 09:02:20,5.0,14.9,216.8,57.9,131.9,1355,26.7,59.4,0x50005,75,0,0,25,17.1,4.2,25.9,12,198.9,110.8,237.0
2026-08-28 09:02:25,5.1,13.6,218.8,58.6,131.9,1355,26.7,59.4,0x50005,69,0,0,23,17.2,7.0,25.9,12,208.3,120.3,240.6
2026-08-28 09:02:30,5.0,14.9,229.0,63.0,131.9,1356,26.6,60.4,0x50005,75,0,0,25,20.0,8.0,27.3,12,208.5,137.3,261.7
2026-08-28 09:02:35,5.1,13.6,228.1,61.1,131.9,1357,26.6,59.4,0x50005,69,0,0,23,18.0,7.4,26.7,12,219.5,200.4,249.2
2026-08-28 09:02:40,5.0,14.9,215.4,58.4,131.9,1356,26.6,59.4,0x50005,75,0,0,25,17.5,6.9,33.6,12,201.8,101.8,247.3
2026-08-28 09:02:45,5.1,13.6,228.6,62.0,131.9,1352,26.8,60.4,0x50005,69,0,0,23,19.7,7.1,27.8,12,216.2,173.3,229.8
2026-08-28 09:02:50,5.1,14.2,216.7,57.8,131.9,1359,26.5,59.4,0x50005,72,0,0,24,18.2,6.8,33.5,12,199.2,103.5,232.5
2026-08-28 09:02:55,5.1,14.2,224.3,60.7,131.9,1355,26.7,59.4,0x50005,72,0,0,24,19.5,7.0,29.9,12,208.4,149.6,237.3
2026-08-28 09:03:00,5.0,14.3,224.5,61.2,131.9,1359,26.4,60.4,0x50005,72,0,0,24,18.4,4.4,27.5,12,210.5,134.4,228.4
2026-08-28 09:03:05,5.1,14.3,217.3,57.9,131.9,1355,26.6,60.4,0x50005,72,0,0,24,17.6,6.8,27.5,12,200.9,94.1,229.8
2026-08-28 09:03:11,5.0,14.3,219.4,58.3,131.9,1354,26.7,59.9,0x50005,72,0,0,24,18.1,6.9,26.6,12,200.2,90.8,236.3
2026-08-28 09:03:16,5.1,14.1,221.5,59.2,131.9,1356,26.6,58.9,0x50005,72,0,0,24,17.3,7.0,21.2,12,213.6,152.1,261.7
2026-08-28 09:03:21,5.0,14.6,225.0,60.8,131.9,1355,26.7,60.4,0x50005,73,0,0,24,16.1,6.7,21.0,12,213.1,170.6,260.3
2026-08-28 09:03:26,5.1,14.0,225.9,61.0,131.9,1352,26.9,59.4,0x50005,71,0,0,24,18.3,6.9,22.1,12,209.9,157.7,231.3
2026-08-28 09:03:31,5.1,14.2,219.2,59.5,131.9,1354,26.7,59.9,0x50005,72,0,0,24,17.5,6.8,27.5,12,210.0,108.2,238.8
2026-08-28 09:03:36,5.0,14.3,225.8,60.6,131.9,1351,26.9,58.9,0x50005,72,0,0,24,18.1,4.3,28.5,12,211.9,107.2,237.7
2026-08-28 09:03:41,5.0,14.3,208.7,55.3,131.9,1353,26.8,59.9,0x50005,72,0,0,24,17.5,6.9,26.4,12,189.8,101.9,228.3
2026-08-28 09:03:46,5.0,14.4,219.6,58.9,131.9,1357,26.6,59.4,0x50005,72,0,0,24,18.3,4.2,27.5,12,204.6,112.7,248.4
2026-08-28 09:03:51,5.1,14.0,225.6,61.3,131.9,1359,26.5,59.4,0x50005,72,0,0,24,18.3,7.0,26.3,12,217.5,152.8,250.6
2026-08-28 09:03:56,5.0,14.9,222.0,60.3,131.9,1351,26.9,59.4,0x50005,75,0,0,25,16.4,4.6,20.3,12,208.6,140.4,231.6
2026-08-28 09:04:01,5.1,13.6,229.0,60.9,131.9,1355,26.7,58.9,0x50005,69,0,0,23,18.6,6.9,28.3,12,217.5,198.4,236.4
2026-08-28 09:04:06,5.1,14.8,218.9,58.6,131.9,1356,26.6,58.9,0x50005,75,0,0,25,16.5,4.2,20.1,12,203.2,104.8,243.4
2026-08-28 09:04:11,5.1,13.6,229.4,62.4,131.9,1353,26.8,59.4,0x50005,69,0,0,23,19.4,18.2,25.9,12,217.7,136.1,232.8
2026-08-28 09:04:16,5.1,14.2,220.2,59.8,131.9,1353,26.8,59.9,0x50005,72,0,0,24,18.3,6.8,27.4,12,208.8,113.7,237.9
2026-08-28 09:04:21,5.1,14.2,228.9,62.7,131.9,1351,26.9,59.9,0x50005,72,0,0,24,19.7,7.1,28.4,12,217.0,147.0,237.7
2026-08-28 09:04:26,5.1,14.2,223.5,59.3,131.9,1354,26.7,60.9,0x50005,72,0,0,24,18.5,7.0,26.0,12,208.1,140.5,229.5
2026-08-28 09:04:31,5.0,14.3,222.2,60.2,131.9,1353,26.8,60.4,0x50005,72,0,0,24,17.0,6.8,25.9,12,209.2,100.1,242.7
2026-08-28 09:04:36,5.0,14.3,220.8,59.3,131.9,1356,26.6,58.9,0x50005,72,0,0,24,17.4,7.1,25.9,12,206.4,106.4,241.8
2026-08-28 09:04:42,5.1,14.2,229.8,62.4,131.9,1358,26.5,59.9,0x50005,72,0,0,24,18.9,4.5,26.6,12,216.7,129.7,242.8
2026-08-28 09:04:47,5.1,14.2,219.2,59.6,131.9,1355,26.7,59.4,0x50005,72,0,0,24,18.5,6.9,25.9,12,206.4,114.7,242.8
2026-08-28 09:04:52,5.0,14.3,232.9,63.3,131.9,1358,26.5,58.9,0x50005,72,0,0,24,18.3,10.7,21.0,12,220.1,162.1,265.1
2026-08-28 09:04:57,5.1,14.2,224.3,60.0,131.9,1355,26.7,59.4,0x50005,72,0,0,24,18.2,6.8,26.3,12,210.9,166.8,227.7
